StationID,TestMaterial,CompositeID,SampleDate,TeamNumber,ParameterCode,SampleCollectionTime,SampleType,LabRep,Qualifier,Result,Units,LabCode,Comments
VRW013,creek water,NA,2005-06-04,NA,ph,1899-12-31T11:45:00Z,average,NA,NA,8.17,ph,SBCK,NA
VRW013,creek water,NA,2005-06-04,NA,temp,1899-12-31T11:45:00Z,average,NA,NA,20.5,deg c,SBCK,NA
VRW013,creek water,NA,2005-06-04,NA,turb,1899-12-31T11:45:00Z,average,NA,NA,1.22,ntu,SBCK,NA
VRW013,creek water,NA,2005-07-09,NA,conductivity,1899-12-31T11:45:00Z,average,TRUE,NA,848,us,SBCK,NA
VRW013,creek water,NA,2005-07-09,NA,do,1899-12-31T11:45:00Z,average,TRUE,NA,8.8,mg/l ppm,SBCK,NA
VRW013,creek water,NA,2005-07-09,NA,do % sat,1899-12-31T11:45:00Z,average,TRUE,NA,105.4,% sat,SBCK,NA
VRW013,creek water,NA,2005-07-09,NA,ph,1899-12-31T11:45:00Z,average,TRUE,NA,8.13,ph,SBCK,NA
VRW013,creek water,NA,2005-07-09,NA,temp,1899-12-31T11:45:00Z,average,TRUE,NA,24,deg c,SBCK,NA
VRW013,creek water,NA,2005-07-09,NA,temp,1899-12-31T11:45:00Z,average,TRUE,NA,24.2,deg c,SBCK,NA
VRW013,creek water,NA,2005-07-09,NA,turb,1899-12-31T11:45:00Z,average,TRUE,NA,1.53,ntu,SBCK,NA
VRW013,creek water,NA,2005-08-06,NA,conductivity,1899-12-31T11:20:00Z,average,TRUE,NA,830,us,SBCK,NA
VRW013,creek water,NA,2005-08-06,NA,do,1899-12-31T11:20:00Z,average,TRUE,NA,8,mg/l ppm,SBCK,NA
VRW013,creek water,NA,2005-08-06,NA,do % sat,1899-12-31T11:20:00Z,average,TRUE,NA,97.3,% sat,SBCK,NA
VRW013,creek water,NA,2005-08-06,NA,ph,1899-12-31T11:20:00Z,average,TRUE,NA,8.3,ph,SBCK,NA
VRW013,creek water,NA,2005-08-06,NA,temp,1899-12-31T11:20:00Z,average,TRUE,NA,25.6,deg c,SBCK,NA
VRW013,creek water,NA,2005-08-06,NA,temp,1899-12-31T11:20:00Z,average,TRUE,NA,26.1,deg c,SBCK,NA
VRW013,creek water,NA,2005-08-06,NA,turb,1899-12-31T11:20:00Z,average,TRUE,NA,7.23,ntu,SBCK,NA
VRW013,creek water,NA,2005-09-10,NA,conductivity,1899-12-31T11:45:00Z,average,TRUE,NA,882,us,SBCK,NA
VRW013,creek water,NA,2005-09-10,NA,do,1899-12-31T11:45:00Z,average,TRUE,NA,8.58,mg/l ppm,SBCK,NA
VRW013,creek water,NA,2005-09-10,NA,do % sat,1899-12-31T11:45:00Z,average,TRUE,NA,96.5,% sat,SBCK,NA
VRW013,creek water,NA,2005-09-10,NA,ph,1899-12-31T11:45:00Z,average,TRUE,NA,8.13,ph,SBCK,NA
VRW013,creek water,NA,2005-09-10,NA,temp,1899-12-31T11:45:00Z,average,TRUE,NA,21.2,deg c,SBCK,NA
VRW013,creek water,NA,2005-09-10,NA,temp,1899-12-31T11:45:00Z,average,TRUE,NA,21.3,deg c,SBCK,NA
VRW013,creek water,NA,2005-09-10,NA,turb,1899-12-31T11:45:00Z,average,TRUE,NA,1.69,ntu,SBCK,NA
VRW013,creek water,NA,2005-10-01,NA,conductivity,1899-12-31T11:50:00Z,average,NA,NA,897,us,SBCK,NA
VRW013,creek water,NA,2005-10-01,NA,do,1899-12-31T11:50:00Z,average,NA,NA,8.64,mg/l ppm,SBCK,NA
VRW013,creek water,NA,2005-10-01,NA,do % sat,1899-12-31T11:50:00Z,average,NA,NA,95,% sat,SBCK,NA
VRW013,creek water,NA,2005-10-01,NA,ph,1899-12-31T11:50:00Z,average,NA,NA,7.47,ph,SBCK,NA
VRW013,creek water,NA,2005-10-01,NA,temp,1899-12-31T11:50:00Z,average,TRUE,NA,20.6,deg c,SBCK,NA
VRW013,creek water,NA,2005-10-01,NA,temp,1899-12-31T11:50:00Z,average,TRUE,NA,20.8,deg c,SBCK,NA
VRW013,creek water,NA,2005-10-01,NA,turb,1899-12-31T11:50:00Z,average,NA,NA,1.58,ntu,SBCK,NA
VRW013,creek water,NA,2005-11-05,NA,conductivity,1899-12-31T11:45:00Z,average,NA,NA,920,us,SBCK,NA
VRW013,creek water,NA,2005-11-05,NA,do,1899-12-31T11:45:00Z,average,NA,NA,5.97,mg/l ppm,SBCK,NA
VRW013,creek water,NA,2005-11-05,NA,do % sat,1899-12-31T11:45:00Z,average,NA,NA,60.8,% sat,SBCK,NA
VRW013,creek water,NA,2005-11-05,NA,ph,1899-12-31T11:45:00Z,average,NA,NA,8.29,ph,SBCK,NA
VRW013,creek water,NA,2005-11-05,NA,temp,1899-12-31T11:45:00Z,average,TRUE,NA,16.2,deg c,SBCK,NA
VRW013,creek water,NA,2005-11-05,NA,temp,1899-12-31T11:45:00Z,average,TRUE,NA,16.4,deg c,SBCK,NA
VRW013,creek water,NA,2005-11-05,NA,turb,1899-12-31T11:45:00Z,average,NA,NA,2,ntu,SBCK,NA
VRW013,creek water,NA,2005-12-03,NA,conductivity,1899-12-31T12:00:00Z,average,NA,NA,916,us,SBCK,NA
VRW013,creek water,NA,2005-12-03,NA,do,1899-12-31T12:00:00Z,average,NA,NA,9.82,mg/l ppm,SBCK,NA
VRW013,creek water,NA,2005-12-03,NA,do % sat,1899-12-31T12:00:00Z,average,NA,NA,88.6,% sat,SBCK,NA
VRW013,creek water,NA,2005-12-03,NA,ph,1899-12-31T12:00:00Z,average,NA,NA,8.11,ph,SBCK,NA
VRW013,creek water,NA,2005-12-03,NA,temp,1899-12-31T12:00:00Z,average,TRUE,NA,12.3,deg c,SBCK,NA
VRW013,creek water,NA,2005-12-03,NA,temp,1899-12-31T12:00:00Z,average,TRUE,NA,13.6,deg c,SBCK,NA
VRW013,creek water,NA,2005-12-03,NA,turb,1899-12-31T12:00:00Z,average,NA,NA,2.13,ntu,SBCK,NA
VRW013,creek water,NA,2006-01-07,NA,conductivity,1899-12-31T11:45:00Z,average,NA,NA,755,us,SBCK,NA
VRW013,creek water,NA,2006-01-07,NA,do,1899-12-31T11:45:00Z,average,NA,NA,10.8,mg/l ppm,SBCK,NA
VRW013,creek water,NA,2006-01-07,NA,do % sat,1899-12-31T11:45:00Z,average,NA,NA,98.2,% sat,SBCK,NA
VRW013,creek water,NA,2006-01-07,NA,ph,1899-12-31T11:45:00Z,average,NA,NA,8.09,ph,SBCK,NA
VRW013,creek water,NA,2006-01-07,NA,temp,1899-12-31T11:45:00Z,average,TRUE,NA,11.6,deg c,SBCK,NA
VRW013,creek water,NA,2006-01-07,NA,temp,1899-12-31T11:45:00Z,average,TRUE,NA,11.7,deg c,SBCK,NA
VRW013,creek water,NA,2006-02-04,NA,conductivity,1899-12-31T11:45:00Z,average,NA,NA,898,us,SBCK,NA
VRW013,creek water,NA,2006-02-04,NA,do,1899-12-31T11:45:00Z,average,NA,NA,10.5,mg/l ppm,SBCK,NA
VRW013,creek water,NA,2006-02-04,NA,do % sat,1899-12-31T11:45:00Z,average,NA,NA,99.5,% sat,SBCK,NA
VRW013,creek water,NA,2006-02-04,NA,ph,1899-12-31T11:45:00Z,average,NA,NA,7.51,ph,SBCK,NA
VRW013,creek water,NA,2006-02-04,NA,temp,1899-12-31T11:45:00Z,average,TRUE,NA,13,deg c,SBCK,NA
VRW013,creek water,NA,2006-02-04,NA,temp,1899-12-31T11:45:00Z,average,TRUE,NA,13.4,deg c,SBCK,NA
VRW013,creek water,NA,2006-02-04,NA,turb,1899-12-31T11:45:00Z,average,NA,NA,2.006,ntu,SBCK,NA
VRW013,creek water,NA,2006-03-04,NA,do,1899-12-31T12:20:00Z,average,NA,NA,14.08,mg/l ppm,SBCK,NA
VRW013,creek water,NA,2006-03-04,NA,do % sat,1899-12-31T12:20:00Z,average,NA,NA,135.9,% sat,SBCK,NA
VRW013,creek water,NA,2006-03-04,NA,ph,1899-12-31T12:20:00Z,average,NA,NA,8.35,ph,SBCK,NA
VRW013,creek water,NA,2006-03-04,NA,temp,1899-12-31T12:20:00Z,average,TRUE,NA,13.2,deg c,SBCK,NA
VRW013,creek water,NA,2006-03-04,NA,temp,1899-12-31T12:20:00Z,average,TRUE,NA,13.67,deg c,SBCK,NA
VRW013,creek water,NA,2006-03-04,NA,turb,1899-12-31T12:20:00Z,average,NA,NA,13.68,ntu,SBCK,NA
VRW013,creek water,NA,2006-04-01,NA,conductivity,1899-12-31T12:00:00Z,average,NA,NA,754,us,SBCK,NA
VRW013,creek water,NA,2006-04-01,NA,do,1899-12-31T12:00:00Z,average,NA,NA,11.67,mg/l ppm,SBCK,NA
VRW013,creek water,NA,2006-04-01,NA,do % sat,1899-12-31T12:00:00Z,average,NA,NA,109.2,% sat,SBCK,NA
VRW013,creek water,NA,2006-04-01,NA,ph,1899-12-31T12:00:00Z,average,NA,NA,7.87,ph,SBCK,NA
VRW013,creek water,NA,2006-04-01,NA,temp,1899-12-31T12:00:00Z,average,TRUE,NA,12.8,deg c,SBCK,NA
VRW013,creek water,NA,2006-04-01,NA,temp,1899-12-31T12:00:00Z,average,TRUE,NA,13.43,deg c,SBCK,NA
VRW013,creek water,NA,2006-04-01,NA,turb,1899-12-31T12:00:00Z,average,NA,NA,5.66,ntu,SBCK,NA
VRW013,creek water,NA,2006-05-06,NA,conductivity,1899-12-31T11:05:00Z,average,NA,NA,808,us,SBCK,NA
VRW013,creek water,NA,2006-05-06,NA,do,1899-12-31T11:05:00Z,average,NA,NA,10.13,mg/l ppm,SBCK,NA
VRW013,creek water,NA,2006-05-06,NA,do % sat,1899-12-31T11:05:00Z,average,NA,NA,103.47,% sat,SBCK,NA
VRW013,creek water,NA,2006-05-06,NA,ph,1899-12-31T11:05:00Z,average,NA,NA,7.91,ph,SBCK,NA
VRW013,creek water,NA,2006-05-06,NA,temp,1899-12-31T11:05:00Z,average,TRUE,NA,16.4,deg c,SBCK,NA
VRW013,creek water,NA,2006-05-06,NA,temp,1899-12-31T11:05:00Z,average,TRUE,NA,16.63,deg c,SBCK,NA
VRW013,creek water,NA,2006-05-06,NA,turb,1899-12-31T11:05:00Z,average,NA,NA,0.25,ntu,SBCK,NA
VRW013,creek water,NA,2006-06-03,NA,conductivity,1899-12-31T11:25:00Z,average,NA,NA,821,us,SBCK,NA
VRW013,creek water,NA,2006-06-03,NA,do,1899-12-31T11:25:00Z,average,NA,NA,9.45,mg/l ppm,SBCK,NA
VRW013,creek water,NA,2006-06-03,NA,do % sat,1899-12-31T11:25:00Z,average,NA,NA,108.4,% sat,SBCK,NA
VRW013,creek water,NA,2006-06-03,NA,ph,1899-12-31T11:25:00Z,average,NA,NA,8.04,ph,SBCK,NA
VRW013,creek water,NA,2006-06-03,NA,temp,1899-12-31T11:25:00Z,average,TRUE,NA,22.2,deg c,SBCK,NA
VRW013,creek water,NA,2006-06-03,NA,temp,1899-12-31T11:25:00Z,average,TRUE,NA,22.2,deg c,SBCK,NA
VRW013,creek water,NA,2006-06-03,NA,turb,1899-12-31T11:25:00Z,average,NA,NA,0.35,ntu,SBCK,NA
VRW013,creek water,NA,2006-07-08,NA,conductivity,1899-12-31T12:00:00Z,average,NA,NA,817,us,SBCK,NA
VRW013,creek water,NA,2006-07-08,NA,do,1899-12-31T12:00:00Z,average,NA,NA,9.76,mg/l ppm,SBCK,NA
VRW013,creek water,NA,2006-07-08,NA,do % sat,1899-12-31T12:00:00Z,average,NA,NA,118.6,% sat,SBCK,NA
VRW013,creek water,NA,2006-07-08,NA,ph,1899-12-31T12:00:00Z,average,NA,NA,7.72,ph,SBCK,NA
VRW013,creek water,NA,2006-07-08,NA,temp,1899-12-31T12:00:00Z,average,TRUE,NA,15.23,deg c,SBCK,NA
VRW013,creek water,NA,2006-07-08,NA,temp,1899-12-31T12:00:00Z,average,TRUE,NA,25.57,deg c,SBCK,NA
VRW013,creek water,NA,2006-07-08,NA,turb,1899-12-31T12:00:00Z,average,NA,NA,0,ntu,SBCK,NA
VRW013,creek water,NA,2006-08-05,NA,conductivity,1899-12-31T12:00:00Z,average,NA,NA,903,us,SBCK,NA
VRW013,creek water,NA,2006-08-05,NA,do,1899-12-31T12:00:00Z,average,NA,NA,5.1,mg/l ppm,SBCK,NA
VRW013,creek water,NA,2006-08-05,NA,do % sat,1899-12-31T12:00:00Z,average,NA,NA,60.43,% sat,SBCK,NA
VRW013,creek water,NA,2006-08-05,NA,ph,1899-12-31T12:00:00Z,average,NA,NA,8.08,ph,SBCK,NA
VRW013,creek water,NA,2006-08-05,NA,temp,1899-12-31T12:00:00Z,average,TRUE,NA,23.9,deg c,SBCK,NA
VRW013,creek water,NA,2006-08-05,NA,temp,1899-12-31T12:00:00Z,average,TRUE,NA,23.8,deg c,SBCK,NA
VRW013,creek water,NA,2006-08-05,NA,turb,1899-12-31T12:00:00Z,average,NA,NA,0.25,ntu,SBCK,NA
VRW013,creek water,NA,2006-09-07,NA,conductivity,1899-12-31T11:45:00Z,average,NA,NA,858,us,SBCK,NA
VRW013,creek water,NA,2006-09-07,NA,do,1899-12-31T11:45:00Z,average,NA,NA,8.6,mg/l ppm,SBCK,NA
VRW013,creek water,NA,2006-09-07,NA,do % sat,1899-12-31T11:45:00Z,average,NA,NA,99.97,% sat,SBCK,NA
VRW013,creek water,NA,2006-09-07,NA,ph,1899-12-31T11:45:00Z,average,NA,NA,7.94,ph,SBCK,NA
VRW013,creek water,NA,2006-09-07,NA,temp,1899-12-31T11:45:00Z,average,TRUE,NA,22.93,deg c,SBCK,NA
VRW013,creek water,NA,2006-09-07,NA,temp,1899-12-31T11:45:00Z,average,TRUE,NA,23.33,deg c,SBCK,NA
VRW013,creek water,NA,2006-09-07,NA,turb,1899-12-31T11:45:00Z,average,NA,NA,0.33,ntu,SBCK,NA
VRW013,creek water,NA,2006-10-07,NA,conductivity,1899-12-31T11:59:00Z,average,NA,NA,886,us,SBCK,NA
VRW013,creek water,NA,2006-10-07,NA,do,1899-12-31T11:59:00Z,average,NA,NA,7.59,mg/l ppm,SBCK,NA
VRW013,creek water,NA,2006-10-07,NA,do % sat,1899-12-31T11:59:00Z,average,NA,NA,80.8,% sat,SBCK,NA
VRW013,creek water,NA,2006-10-07,NA,ph,1899-12-31T11:59:00Z,average,NA,NA,7.88,ph,SBCK,NA
VRW013,creek water,NA,2006-10-07,NA,temp,1899-12-31T11:59:00Z,average,TRUE,NA,18.37,deg c,SBCK,NA
VRW013,creek water,NA,2006-10-07,NA,temp,1899-12-31T11:59:00Z,average,TRUE,NA,19.23,deg c,SBCK,NA
VRW013,creek water,NA,2006-10-07,NA,turb,1899-12-31T11:59:00Z,average,NA,NA,0.1,ntu,SBCK,NA
VRW013,creek water,NA,2006-11-04,NA,conductivity,1899-12-31T11:45:00Z,average,NA,NA,889,us,SBCK,NA
VRW013,creek water,NA,2006-11-04,NA,do,1899-12-31T11:45:00Z,average,NA,NA,9.75,mg/l ppm,SBCK,NA
VRW013,creek water,NA,2006-11-04,NA,do % sat,1899-12-31T11:45:00Z,average,NA,NA,99.83,% sat,SBCK,NA
VRW013,creek water,NA,2006-11-04,NA,ph,1899-12-31T11:45:00Z,average,NA,NA,7.96,ph,SBCK,NA
VRW013,creek water,NA,2006-11-04,NA,temp,1899-12-31T11:45:00Z,average,NA,NA,16.57,deg c,SBCK,NA
VRW013,creek water,NA,2006-11-04,NA,turb,1899-12-31T11:45:00Z,average,NA,NA,0.6,ntu,SBCK,NA
VRW013,creek water,NA,2006-12-02,NA,conductivity,1899-12-31T11:39:00Z,average,NA,NA,812,us,SBCK,NA
VRW013,creek water,NA,2006-12-02,NA,do,1899-12-31T11:39:00Z,average,NA,NA,10.76,mg/l ppm,SBCK,NA
VRW013,creek water,NA,2006-12-02,NA,do % sat,1899-12-31T11:39:00Z,average,NA,NA,97.6,% sat,SBCK,NA
VRW013,creek water,NA,2006-12-02,NA,ph,1899-12-31T11:39:00Z,average,NA,NA,7.91,ph,SBCK,NA
VRW013,creek water,NA,2006-12-02,NA,temp,1899-12-31T11:39:00Z,average,NA,NA,11.63,deg c,SBCK,NA
VRW013,creek water,NA,2006-12-02,NA,turb,1899-12-31T11:39:00Z,average,NA,NA,0.33,ntu,SBCK,NA
VRW013,creek water,NA,2007-01-06,NA,do,1899-12-31T11:45:00Z,average,NA,NA,14.19,mg/l ppm,SBCK,NA
VRW013,creek water,NA,2007-01-06,NA,do % sat,1899-12-31T11:45:00Z,average,NA,NA,122.53,% sat,SBCK,NA
VRW013,creek water,NA,2007-01-06,NA,ph,1899-12-31T11:45:00Z,average,NA,NA,7.77,ph,SBCK,NA
VRW013,creek water,NA,2007-01-06,NA,temp,1899-12-31T11:45:00Z,average,NA,NA,9.02,deg c,SBCK,NA
VRW013,creek water,NA,2007-01-06,NA,turb,1899-12-31T11:45:00Z,average,NA,NA,1.28,ntu,SBCK,NA
VRW013,creek water,NA,2007-02-03,NA,conductivity,1899-12-31T11:27:00Z,average,NA,NA,889,us,SBCK,NA
VRW013,creek water,NA,2007-02-03,NA,do,1899-12-31T11:27:00Z,average,NA,NA,8.3,mg/l ppm,SBCK,NA
VRW013,creek water,NA,2007-02-03,NA,do % sat,1899-12-31T11:27:00Z,average,NA,NA,73.1,% sat,SBCK,NA
VRW013,creek water,NA,2007-02-03,NA,ph,1899-12-31T11:27:00Z,average,NA,NA,8,ph,SBCK,NA
VRW013,creek water,NA,2007-02-03,NA,temp,1899-12-31T11:27:00Z,average,NA,NA,9.88,deg c,SBCK,NA
VRW013,creek water,NA,2007-02-03,NA,turb,1899-12-31T11:27:00Z,average,NA,NA,0.13,ntu,SBCK,NA
VRW013,creek water,NA,2007-03-03,NA,conductivity,1899-12-31T11:35:00Z,average,NA,NA,913,us,SBCK,NA
VRW013,creek water,NA,2007-03-03,NA,do,1899-12-31T11:35:00Z,average,NA,NA,9.17,mg/l ppm,SBCK,NA
VRW013,creek water,NA,2007-03-03,NA,do % sat,1899-12-31T11:35:00Z,average,NA,NA,86.9,% sat,SBCK,NA
VRW013,creek water,NA,2007-03-03,NA,ph,1899-12-31T11:35:00Z,average,NA,NA,8.14,ph,SBCK,NA
VRW013,creek water,NA,2007-03-03,NA,temp,1899-12-31T11:35:00Z,average,NA,NA,13.13,deg c,SBCK,NA
VRW013,creek water,NA,2007-03-03,NA,turb,1899-12-31T11:35:00Z,average,NA,NA,0.36,ntu,SBCK,NA
VRW013,creek water,NA,2007-03-31,NA,conductivity,1899-12-31T11:30:00Z,average,NA,NA,857,us,SBCK,NA
VRW013,creek water,NA,2007-03-31,NA,do,1899-12-31T11:30:00Z,average,NA,NA,10.72,mg/l ppm,SBCK,NA
VRW013,creek water,NA,2007-03-31,NA,do % sat,1899-12-31T11:30:00Z,average,NA,NA,107.9,% sat,SBCK,NA
VRW013,creek water,NA,2007-03-31,NA,ph,1899-12-31T11:30:00Z,average,NA,NA,7.84,ph,SBCK,NA
VRW013,creek water,NA,2007-03-31,NA,temp,1899-12-31T11:30:00Z,average,NA,NA,15.93,deg c,SBCK,NA
VRW013,creek water,NA,2007-03-31,NA,turb,1899-12-31T11:30:00Z,average,NA,NA,0.38,ntu,SBCK,NA
VRW013,creek water,NA,2007-05-05,NA,conductivity,1899-12-31T11:22:00Z,average,NA,NA,932,us,SBCK,NA
VRW013,creek water,NA,2007-05-05,NA,do,1899-12-31T11:22:00Z,average,NA,NA,9.16,mg/l ppm,SBCK,NA
VRW013,creek water,NA,2007-05-05,NA,do % sat,1899-12-31T11:22:00Z,average,NA,NA,98.23,% sat,SBCK,NA
VRW013,creek water,NA,2007-05-05,NA,ph,1899-12-31T11:22:00Z,average,NA,NA,7.97,ph,SBCK,NA
VRW013,creek water,NA,2007-05-05,NA,temp,1899-12-31T11:22:00Z,average,NA,NA,18.92,deg c,SBCK,NA
VRW013,creek water,NA,2007-05-05,NA,turb,1899-12-31T11:22:00Z,average,NA,NA,0.53,ntu,SBCK,NA
VRW013,creek water,NA,2007-06-02,NA,conductivity,1899-12-31T11:10:00Z,average,NA,NA,904,us,SBCK,NA
VRW013,creek water,NA,2007-06-02,NA,do,1899-12-31T11:10:00Z,average,NA,NA,9.1,mg/l ppm,SBCK,NA
VRW013,creek water,NA,2007-06-02,NA,do % sat,1899-12-31T11:10:00Z,average,NA,NA,101.53,% sat,SBCK,NA
VRW013,creek water,NA,2007-06-02,NA,ph,1899-12-31T11:10:00Z,average,NA,NA,7.93,ph,SBCK,NA
VRW013,creek water,NA,2007-06-02,NA,temp,1899-12-31T11:10:00Z,average,NA,NA,20.78,deg c,SBCK,NA
VRW013,creek water,NA,2007-06-02,NA,turb,1899-12-31T11:10:00Z,average,NA,NA,0.1,ntu,SBCK,NA
VRW013,creek water,NA,2007-07-07,NA,conductivity,1899-12-31T11:05:00Z,average,NA,NA,907,us,SBCK,NA
VRW013,creek water,NA,2007-07-07,NA,do,1899-12-31T11:05:00Z,average,NA,NA,7.16,mg/l ppm,SBCK,NA
VRW013,creek water,NA,2007-07-07,NA,do % sat,1899-12-31T11:05:00Z,average,NA,NA,83.83,% sat,SBCK,NA
VRW013,creek water,NA,2007-07-07,NA,ph,1899-12-31T11:05:00Z,average,NA,NA,7.77,ph,SBCK,NA
VRW013,creek water,NA,2007-07-07,NA,temp,1899-12-31T11:05:00Z,average,NA,NA,23.53,deg c,SBCK,NA
VRW013,creek water,NA,2007-07-07,NA,turb,1899-12-31T11:05:00Z,average,NA,NA,0.35,ntu,SBCK,NA
VRW013,creek water,NA,2007-08-04,NA,conductivity,1899-12-31T11:05:00Z,average,NA,NA,890,us,SBCK,NA
VRW013,creek water,NA,2007-08-04,NA,do,1899-12-31T11:05:00Z,average,NA,NA,8.04,mg/l ppm,SBCK,NA
VRW013,creek water,NA,2007-08-04,NA,do % sat,1899-12-31T11:05:00Z,average,NA,NA,94.67,% sat,SBCK,NA
VRW013,creek water,NA,2007-08-04,NA,ph,1899-12-31T11:05:00Z,average,NA,NA,7.29,ph,SBCK,NA
VRW013,creek water,NA,2007-08-04,NA,temp,1899-12-31T11:05:00Z,average,NA,NA,24.27,deg c,SBCK,NA
VRW013,creek water,NA,2007-08-04,NA,turb,1899-12-31T11:05:00Z,average,NA,NA,0.25,ntu,SBCK,NA
VRW013,creek water,NA,2007-09-08,NA,conductivity,1899-12-31T12:05:00Z,average,NA,NA,840,us,SBCK,NA
VRW013,creek water,NA,2007-09-08,NA,do,1899-12-31T12:05:00Z,average,NA,NA,8.04,mg/l ppm,SBCK,NA
VRW013,creek water,NA,2007-09-08,NA,do % sat,1899-12-31T12:05:00Z,average,NA,NA,88.37,% sat,SBCK,NA
VRW013,creek water,NA,2007-09-08,NA,ph,1899-12-31T12:05:00Z,average,NA,NA,7.88,ph,SBCK,NA
VRW013,creek water,NA,2007-09-08,NA,temp,1899-12-31T12:05:00Z,average,NA,NA,21.9,deg c,SBCK,NA
VRW013,creek water,NA,2007-09-08,NA,turb,1899-12-31T12:05:00Z,average,NA,NA,0.35,ntu,SBCK,NA
VRW013,creek water,NA,2007-10-06,NA,conductivity,1899-12-31T11:20:00Z,average,NA,NA,1075,us,SBCK,NA
VRW013,creek water,NA,2007-10-06,NA,do,1899-12-31T11:20:00Z,average,NA,NA,8,mg/l ppm,SBCK,NA
VRW013,creek water,NA,2007-10-06,NA,do % sat,1899-12-31T11:20:00Z,average,NA,NA,80.97,% sat,SBCK,NA
VRW013,creek water,NA,2007-10-06,NA,ph,1899-12-31T11:20:00Z,average,NA,NA,7.59,ph,SBCK,NA
VRW013,creek water,NA,2007-10-06,NA,temp,1899-12-31T11:20:00Z,average,NA,NA,15.97,deg c,SBCK,NA
VRW013,creek water,NA,2007-10-06,NA,turb,1899-12-31T11:20:00Z,average,NA,NA,0.11,ntu,SBCK,NA
VRW013,creek water,NA,2007-11-03,NA,conductivity,1899-12-31T11:25:00Z,average,NA,NA,890,us,SBCK,NA
VRW013,creek water,NA,2007-11-03,NA,do,1899-12-31T11:25:00Z,average,NA,NA,8.51,mg/l ppm,SBCK,NA
VRW013,creek water,NA,2007-11-03,NA,do % sat,1899-12-31T11:25:00Z,average,NA,NA,84.23,% sat,SBCK,NA
VRW013,creek water,NA,2007-11-03,NA,ph,1899-12-31T11:25:00Z,average,NA,NA,7.75,ph,SBCK,NA
VRW013,creek water,NA,2007-11-03,NA,temp,1899-12-31T11:25:00Z,average,NA,NA,15.07,deg c,SBCK,NA
VRW013,creek water,NA,2007-11-03,NA,turb,1899-12-31T11:25:00Z,average,NA,NA,0.62,ntu,SBCK,NA
VRW013,creek water,NA,2007-12-01,NA,conductivity,1899-12-31T11:25:00Z,average,NA,NA,890,us,SBCK,NA
VRW013,creek water,NA,2007-12-01,NA,do,1899-12-31T11:25:00Z,average,NA,NA,9.82,mg/l ppm,SBCK,NA
VRW013,creek water,NA,2007-12-01,NA,do % sat,1899-12-31T11:25:00Z,average,NA,NA,89.37,% sat,SBCK,NA
VRW013,creek water,NA,2007-12-01,NA,ph,1899-12-31T11:25:00Z,average,NA,NA,7.6,ph,SBCK,NA
VRW013,creek water,NA,2007-12-01,NA,temp,1899-12-31T11:25:00Z,average,NA,NA,11.03,deg c,SBCK,NA
VRW013,creek water,NA,2007-12-01,NA,turb,1899-12-31T11:25:00Z,average,NA,NA,0.26,ntu,SBCK,NA
VRW013,creek water,NA,2008-01-05,NA,conductivity,1899-12-31T11:15:00Z,average,NA,NA,600,us,SBCK,heavy rain yesterday
VRW013,creek water,NA,2008-01-05,NA,do,1899-12-31T11:15:00Z,average,NA,NA,10.29,mg/l ppm,SBCK,heavy rain yesterday
VRW013,creek water,NA,2008-01-05,NA,do % sat,1899-12-31T11:15:00Z,average,NA,NA,93.73,% sat,SBCK,heavy rain yesterday
VRW013,creek water,NA,2008-01-05,NA,ph,1899-12-31T11:15:00Z,average,NA,NA,7.52,ph,SBCK,heavy rain yesterday
VRW013,creek water,NA,2008-01-05,NA,temp,1899-12-31T11:15:00Z,average,NA,NA,11.32,deg c,SBCK,heavy rain yesterday
VRW013,creek water,NA,2008-01-05,NA,turb,1899-12-31T11:15:00Z,average,NA,NA,386,ntu,SBCK,heavy rain yesterday
VRW013,creek water,NA,2008-02-02,NA,conductivity,1899-12-31T11:00:00Z,average,NA,NA,789,us,SBCK,NA
VRW013,creek water,NA,2008-02-02,NA,do,1899-12-31T11:00:00Z,average,NA,NA,10.93,mg/l ppm,SBCK,NA
VRW013,creek water,NA,2008-02-02,NA,do % sat,1899-12-31T11:00:00Z,average,NA,NA,97.5,% sat,SBCK,NA
VRW013,creek water,NA,2008-02-02,NA,ph,1899-12-31T11:00:00Z,average,NA,NA,8.14,ph,SBCK,NA
VRW013,creek water,NA,2008-02-02,NA,temp,1899-12-31T11:00:00Z,average,NA,NA,10.42,deg c,SBCK,NA
VRW013,creek water,NA,2008-02-02,NA,turb,1899-12-31T11:00:00Z,average,NA,NA,3,ntu,SBCK,NA
VRW013,creek water,NA,2008-03-01,NA,conductivity,1899-12-31T11:23:00Z,average,NA,NA,720,us,SBCK,NA
VRW013,creek water,NA,2008-03-01,NA,do,1899-12-31T11:23:00Z,average,NA,NA,10.08,mg/l ppm,SBCK,NA
VRW013,creek water,NA,2008-03-01,NA,do % sat,1899-12-31T11:23:00Z,average,NA,NA,96.05,% sat,SBCK,NA
VRW013,creek water,NA,2008-03-01,NA,ph,1899-12-31T11:23:00Z,average,NA,NA,8.28,ph,SBCK,NA
VRW013,creek water,NA,2008-03-01,NA,temp,1899-12-31T11:23:00Z,average,NA,NA,13.34,deg c,SBCK,NA
VRW013,creek water,NA,2008-03-01,NA,turb,1899-12-31T11:23:00Z,average,NA,NA,0.35,ntu,SBCK,NA
