StationID,SiteName,SampleDate,SampleTime,ParameterCode,Result,Units,Comments,Flagged
VRW014,N. Fork Matilija,2006-05-06,NA,Nitrate,0.02,mg/L,NA,NA
VRW014,N. Fork Matilija,2006-05-06,NA,Phosphate,0,mg/L,NA,Pflag
VRW014,N. Fork Matilija,2006-06-03,NA,Nitrate,0.01,mg/L,NA,NA
VRW014,N. Fork Matilija,2006-06-03,NA,Phosphate,0.01,mg/L,NA,NA
VRW014,N. Fork Matilija,2006-07-08,NA,Nitrate,0.01,mg/L,NA,NA
VRW014,N. Fork Matilija,2006-07-08,NA,Phosphate,0.05,mg/L,NA,Pflag
VRW014,N. Fork Matilija,2006-08-05,NA,Nitrate,0,mg/L,NA,NA
VRW014,N. Fork Matilija,2006-08-05,NA,Phosphate,0,mg/L,NA,Pflag
VRW014,N. Fork Matilija,2006-09-09,NA,Nitrate,0.01,mg/L,NA,NA
VRW014,N. Fork Matilija,2006-09-09,NA,Phosphate,0,mg/L,NA,Pflag
VRW014,N. Fork Matilija,2006-10-07,NA,Nitrate,0,mg/L,NA,NA
VRW014,N. Fork Matilija,2006-10-07,NA,Phosphate,0.01,mg/L,NA,Pflag
VRW014,N. Fork Matilija,2006-11-04,NA,Nitrate,0,mg/L,NA,NA
VRW014,N. Fork Matilija,2006-11-04,NA,Phosphate,0,mg/L,NA,Pflag
VRW014,N. Fork Matilija,2006-12-02,NA,Nitrate,0.01,mg/L,NA,NA
VRW014,N. Fork Matilija,2006-12-02,NA,Phosphate,0,mg/L,NA,Pflag
VRW014,N. Fork Matilija,2007-01-06,NA,Nitrate,0.01,mg/L,NA,NA
VRW014,N. Fork Matilija,2007-01-06,NA,Phosphate,0,mg/L,NA,Pflag
VRW014,N. Fork Matilija,2007-02-03,NA,Nitrate,0,mg/L,NA,NA
VRW014,N. Fork Matilija,2007-02-03,NA,Phosphate,0,mg/L,NA,NA
VRW014,N. Fork Matilija,2007-03-03,NA,Nitrate,0,mg/L,NA,NA
VRW014,N. Fork Matilija,2007-03-03,NA,Phosphate,0,mg/L,NA,NA
VRW014,N. Fork Matilija,2007-03-31,NA,Nitrate,0.05,mg/L,NA,NA
VRW014,N. Fork Matilija,2007-03-31,NA,Phosphate,0,mg/L,NA,Pflag
VRW014,N. Fork Matilija,2007-05-05,NA,Nitrate,0.01,mg/L,NA,NA
VRW014,N. Fork Matilija,2007-05-05,NA,Phosphate,0,mg/L,NA,Pflag
VRW014,N. Fork Matilija,2007-06-02,NA,Nitrate,0,mg/L,NA,NA
VRW014,N. Fork Matilija,2007-06-02,NA,Phosphate,0,mg/L,NA,NA
VRW014,N. Fork Matilija,2007-07-07,NA,Nitrate,0.06,mg/L,NA,NA
VRW014,N. Fork Matilija,2007-07-07,NA,Phosphate,0.02,mg/L,NA,Pflag
VRW014,N. Fork Matilija,2007-08-04,NA,Nitrate,0.03,mg/L,NA,NA
VRW014,N. Fork Matilija,2007-08-04,NA,Phosphate,0.01,mg/L,NA,Pflag
VRW014,N. Fork Matilija,2007-09-08,NA,Nitrate,0.02,mg/L,NA,NA
VRW014,N. Fork Matilija,2007-09-08,NA,Phosphate,0,mg/L,NA,Pflag
VRW014,N. Fork Matilija,2007-10-06,11:00:00,Nitrate,0.01,mg/L,NA,NA
VRW014,N. Fork Matilija,2007-10-06,11:00:00,Phosphate,0,mg/L,NA,Pflag
VRW014,N. Fork Matilija,2007-11-03,11:40:00,Nitrate,0.01,mg/L,NA,NA
VRW014,N. Fork Matilija,2007-11-03,11:40:00,Phosphate,0,mg/L,NA,Pflag
VRW014,N. Fork Matilija,2007-12-01,11:00:00,Nitrate,0,mg/L,NA,NA
VRW014,N. Fork Matilija,2007-12-01,11:00:00,Phosphate,0,mg/L,NA,NA
VRW014,N. Fork Matilija,2008-01-05,NA,Nitrate,0.8,mg/L,NA,NA
VRW014,N. Fork Matilija,2008-01-05,NA,Phosphate,0,mg/L,NA,Pflag
VRW014,N. Fork Matilija,2008-02-02,NA,Nitrate,0.24,mg/L,NA,NA
VRW014,N. Fork Matilija,2008-02-02,NA,Phosphate,0,mg/L,NA,Pflag
VRW014,N. Fork Matilija,2008-03-01,NA,Nitrate,0.02,mg/L,NA,NA
VRW014,N. Fork Matilija,2008-03-01,NA,Phosphate,0,mg/L,NA,Pflag
VRW014,N. Fork Matilija,2008-04-05,NA,Nitrate,0,mg/L,NA,NA
VRW014,N. Fork Matilija,2008-04-05,NA,Phosphate,0,mg/L,NA,NA
VRW014,N. Fork Matilija,2008-05-03,NA,Nitrate,0,mg/L,NA,NA
VRW014,N. Fork Matilija,2008-05-03,NA,Phosphate,0,mg/L,NA,Pflag
VRW014,N. Fork Matilija,2008-06-03,16:00:00,Nitrate,0.01,mg/L,Kristie's sample; below the bridge,NA
VRW014,N. Fork Matilija,2008-06-03,16:00:00,Phosphate,0.01,mg/L,Kristie's sample; below the bridge,Pflag
VRW014,N. Fork Matilija,2008-06-07,11:00:00,Nitrate,0.02,mg/L,NA,NA
VRW014,N. Fork Matilija,2008-06-07,11:00:00,Phosphate,0,mg/L,NA,Pflag
VRW014,N. Fork Matilija,2008-07-12,11:00:00,Nitrate,0.01,mg/L,NA,NA
VRW014,N. Fork Matilija,2008-07-12,11:00:00,Phosphate,0,mg/L,NA,Pflag
VRW014,N. Fork Matilija,2008-08-02,11:00:00,Nitrate,0.02,mg/L,NA,NA
VRW014,N. Fork Matilija,2008-08-02,11:00:00,Phosphate,0,mg/L,NA,Pflag
VRW014,N. Fork Matilija,2008-09-02,09:09:00,Nitrate,0.02,mg/L,"filtered, Kristie #13",NA
VRW014,N. Fork Matilija,2008-09-02,14:08:00,Nitrate,0.02,mg/L,"unfiltered, Kristie #13",NA
VRW014,N. Fork Matilija,2008-09-02,14:08:00,Phosphate,0,mg/L,"unfiltered, Kristie #13",Pflag
VRW014,N. Fork Matilija,2008-09-02,09:09:00,Phosphate,0,mg/L,"filtered, Kristie #13",Pflag
VRW014,N. Fork Matilija,2008-09-06,11:00:00,Nitrate,0.33,mg/L,NA,NA
VRW014,N. Fork Matilija,2008-09-06,11:00:00,Phosphate,0,mg/L,NA,Pflag
VRW014,N. Fork Matilija,2008-10-04,11:00:00,Nitrate,0.03,mg/L,NA,NA
VRW014,N. Fork Matilija,2008-10-04,11:00:00,Phosphate,0.01,mg/L,NA,Pflag
VRW014,N. Fork Matilija,2008-11-01,11:00:00,Nitrate,0.14,mg/L,NA,NA
VRW014,N. Fork Matilija,2008-11-01,11:00:00,Phosphate,0.01,mg/L,NA,Pflag
VRW014,N. Fork Matilija,2008-12-06,11:00:00,Nitrate,0.01,mg/L,NA,NA
VRW014,N. Fork Matilija,2008-12-06,11:00:00,Phosphate,0,mg/L,NA,Pflag
VRW014,N. Fork Matilija,2009-01-10,11:00:00,Nitrate,0,mg/L,NA,NA
VRW014,N. Fork Matilija,2009-01-10,11:00:00,Phosphate,0,mg/L,NA,NA
VRW014,N. Fork Matilija,2009-02-07,09:50:00,Nitrate,0.1,mg/L,NA,NA
VRW014,N. Fork Matilija,2009-02-07,09:50:00,Phosphate,0,mg/L,NA,Pflag
VRW014,N. Fork Matilija,2009-03-07,09:55:00,Nitrate,0.02,mg/L,NA,NA
VRW014,N. Fork Matilija,2009-03-07,09:55:00,Phosphate,0,mg/L,NA,Pflag
VRW014,N. Fork Matilija,2009-04-04,11:10:00,Nitrate,0,mg/L,NA,NA
VRW014,N. Fork Matilija,2009-04-04,11:10:00,Phosphate,0,mg/L,NA,NA
VRW014,N. Fork Matilija,2009-05-02,10:25:00,Nitrate,0.01,mg/L,NA,NA
VRW014,N. Fork Matilija,2009-05-02,10:25:00,Phosphate,0,mg/L,NA,NA
VRW014,N. Fork Matilija,2009-06-06,10:20:00,Nitrate,0,mg/L,NA,NA
VRW014,N. Fork Matilija,2009-06-06,10:20:00,Phosphate,0,mg/L,NA,NA
VRW014,N. Fork Matilija,2009-07-11,11:00:00,Nitrate,0,mg/L,NA,NA
VRW014,N. Fork Matilija,2009-07-11,11:00:00,Phosphate,0,mg/L,NA,NA
VRW014,N. Fork Matilija,2009-08-01,16:00:00,Nitrate,0,mg/L,NA,NA
VRW014,N. Fork Matilija,2009-08-01,16:00:00,Phosphate,0,mg/L,NA,NA
VRW014,N. Fork Matilija,2009-09-12,11:00:00,Nitrate,0,mg/L,NA,NA
VRW014,N. Fork Matilija,2009-09-12,11:00:00,Phosphate,0.01,mg/L,NA,NA
VRW014,N. Fork Matilija,2009-10-03,11:00:00,Nitrate,0.02,mg/L,NA,NA
VRW014,N. Fork Matilija,2009-10-03,11:00:00,Phosphate,0.01,mg/L,NA,NA
VRW014,N. Fork Matilija,2009-11-07,11:00:00,Nitrate,0,mg/L,NA,NA
VRW014,N. Fork Matilija,2009-11-07,11:00:00,Phosphate,0.1,mg/L,NA,NA
VRW014,N. Fork Matilija,2009-12-05,11:00:00,Nitrate,0.01,mg/L,NA,NA
VRW014,N. Fork Matilija,2009-12-05,11:00:00,Phosphate,0,mg/L,NA,NA
VRW014,N. Fork Matilija,2010-01-09,10:00:00,Nitrate,0.02,mg/L,NA,NA
VRW014,N. Fork Matilija,2010-01-09,10:00:00,Phosphate,0.01,mg/L,NA,NA
VRW014,N. Fork Matilija,2010-02-06,11:00:00,Nitrate,0.06,mg/L,NA,NA
VRW014,N. Fork Matilija,2010-02-06,11:00:00,Phosphate,0.01,mg/L,NA,NA
VRW014,N. Fork Matilija,2010-03-06,11:00:00,Nitrate,0.02,mg/L,NA,NA
VRW014,N. Fork Matilija,2010-03-06,11:00:00,Phosphate,0,mg/L,NA,Pflag
VRW014,N. Fork Matilija,2010-04-10,11:00:00,Nitrate,0,mg/L,NA,NA
VRW014,N. Fork Matilija,2010-04-10,11:00:00,Phosphate,0,mg/L,NA,NA
VRW014,N. Fork Matilija,2010-06-05,11:00:00,Nitrate,0,mg/L,NA,NA
VRW014,N. Fork Matilija,2010-06-05,11:00:00,Phosphate,0,mg/L,NA,NA
VRW014,N. Fork Matilija,2010-07-10,11:00:00,Nitrate,0,mg/L,NA,NA
VRW014,N. Fork Matilija,2010-07-10,11:00:00,Phosphate,0,mg/L,NA,NA
VRW014,N. Fork Matilija,2010-08-07,11:00:00,Nitrate,0,mg/L,NA,NA
VRW014,N. Fork Matilija,2010-08-07,11:00:00,Phosphate,0,mg/L,NA,NA
VRW014,N. Fork Matilija,2011-04-02,11:00:00,Nitrate,0,mg/L,NA,NA
VRW014,N. Fork Matilija,2011-04-02,11:00:00,Phosphate,0,mg/L,NA,NA
VRW014,N. Fork Matilija,2011-05-07,11:00:00,Nitrate,1.25,mg/L,NA,NA
VRW014,N. Fork Matilija,2011-05-07,11:00:00,Phosphate,0,mg/L,NA,NA
VRW014,N. Fork Matilija,2011-06-04,10:10:00,Nitrate,0,mg/L,NA,NA
VRW014,N. Fork Matilija,2011-06-04,10:10:00,Phosphate,0.02,mg/L,NA,NA
VRW014,N. Fork Matilija,2011-07-09,11:00:00,Nitrate,0,mg/L,NA,NA
VRW014,N. Fork Matilija,2011-07-09,11:00:00,Phosphate,0,mg/L,NA,NA
VRW014,N. Fork Matilija,2011-08-06,11:00:00,Nitrate,0,mg/L,NA,NA
VRW014,N. Fork Matilija,2011-08-06,11:00:00,Phosphate,0,mg/L,NA,NA
VRW014,N. Fork Matilija,2011-10-01,11:00:00,Nitrate,0,mg/L,NA,NA
VRW014,N. Fork Matilija,2011-10-01,11:00:00,Phosphate,0,mg/L,NA,NA
VRW014,N. Fork Matilija,2011-11-05,11:00:00,Nitrate,0,mg/L,NA,NA
VRW014,N. Fork Matilija,2011-11-05,11:00:00,Phosphate,0,mg/L,NA,NA
VRW014,N. Fork Matilija,2011-12-03,11:00:00,Nitrate,0.02,mg/L,NA,NA
VRW014,N. Fork Matilija,2011-12-03,11:00:00,Phosphate,0,mg/L,NA,NA
VRW014,N. Fork Matilija,2012-01-07,11:00:00,Nitrate,0,mg/L,NA,NA
VRW014,N. Fork Matilija,2012-01-07,11:00:00,Phosphate,0,mg/L,NA,NA
VRW014,N. Fork Matilija,2012-02-04,12:45:00,Nitrate,0.04,mg/L,NA,NA
VRW014,N. Fork Matilija,2012-02-04,12:45:00,Phosphate,0.02,mg/L,NA,NA
VRW014,N. Fork Matilija,2012-03-03,11:00:00,Nitrate,0,mg/L,NA,NA
VRW014,N. Fork Matilija,2012-03-03,11:00:00,Phosphate,0,mg/L,NA,NA
VRW014,N. Fork Matilija,2012-04-14,11:00:00,Nitrate,0.05,mg/L,NA,NA
VRW014,N. Fork Matilija,2012-04-14,11:00:00,Phosphate,0,mg/L,NA,NA
VRW014,N. Fork Matilija,2012-05-05,11:00:00,Nitrate,0,mg/L,NA,NA
VRW014,N. Fork Matilija,2012-05-05,11:00:00,Phosphate,0,mg/L,NA,NA
VRW014,N. Fork Matilija,2012-06-02,11:00:00,Nitrate,0.02,mg/L,NA,NA
VRW014,N. Fork Matilija,2012-06-02,11:00:00,Phosphate,0,mg/L,NA,NA
VRW014,N. Fork Matilija,2012-07-07,11:00:00,Nitrate,0,mg/L,NA,NA
VRW014,N. Fork Matilija,2012-07-07,11:00:00,Phosphate,0,mg/L,NA,NA
VRW014,N. Fork Matilija,2012-08-04,11:00:00,Nitrate,0.03,mg/L,NA,NA
VRW014,N. Fork Matilija,2012-09-08,11:00:00,Nitrate,0.1,mg/L,NA,NA
VRW014,N. Fork Matilija,2012-10-06,11:00:00,Nitrate,0.04,mg/L,NA,NA
VRW014,N. Fork Matilija,2012-10-06,11:00:00,Phosphate,0.03,mg/L,NA,NA
VRW014,N. Fork Matilija,2012-11-03,11:00:00,Nitrate,0.01,mg/L,NA,NA
VRW014,N. Fork Matilija,2012-11-03,11:00:00,Phosphate,0.01,mg/L,NA,NA
VRW014,N. Fork Matilija,2012-12-01,11:00:00,Nitrate,0.02,mg/L,NA,NA
VRW014,N. Fork Matilija,2012-12-01,11:00:00,Phosphate,0.01,mg/L,NA,NA
VRW014,N. Fork Matilija,2013-02-02,11:00:00,Nitrate,0.03,mg/L,NA,NA
VRW014,N. Fork Matilija,2013-02-02,11:00:00,Phosphate,0.01,mg/L,NA,NA
VRW014,N. Fork Matilija,2013-04-06,11:00:00,Nitrate,0.07,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2013-04-06,11:00:00,Phosphate,0,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2013-05-04,10:30:00,Nitrate,0.11,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2013-05-04,10:30:00,Phosphate,0,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2013-06-01,11:00:00,Nitrate,0.1,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2013-06-01,11:00:00,Phosphate,0.01,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2013-07-13,11:00:00,Nitrate,0.08,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2013-07-13,11:00:00,Phosphate,0.01,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2013-08-03,11:00:00,Nitrate,0.08,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2013-08-03,11:00:00,Phosphate,0,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2013-09-07,11:00:00,Nitrate,0.03,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2013-09-07,11:00:00,Phosphate,0,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2013-10-12,11:00:00,Nitrate,0.03,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2013-10-12,11:00:00,Phosphate,0,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2013-11-02,11:00:00,Nitrate,0.13,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2013-11-02,11:00:00,Phosphate,0,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2013-12-07,11:00:00,Nitrate,0.01,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2013-12-07,11:00:00,Phosphate,0.02,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2014-01-04,11:00:00,Nitrate,0.03,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2014-01-04,11:00:00,Phosphate,0.02,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2014-03-01,11:00:00,Nitrate,0.81,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2014-03-01,11:00:00,Phosphate,0.02,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2014-04-12,11:00:00,Nitrate,0.01,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2014-04-12,11:00:00,Phosphate,0.01,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2014-05-03,11:00:00,Nitrate,0.06,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2014-05-03,11:00:00,Phosphate,0,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2014-06-07,11:00:00,Nitrate,0.07,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2014-06-07,11:00:00,Phosphate,0.02,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2014-08-02,11:00:00,Nitrate,0.01,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2014-08-02,11:00:00,Phosphate,0,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2014-09-06,11:00:00,Nitrate,0.01,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2014-09-06,11:00:00,Phosphate,0.01,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2014-11-08,11:00:00,Nitrate,0.01,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2014-11-08,11:00:00,Phosphate,0.01,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2015-01-10,11:00:00,Nitrate,0,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2015-01-10,11:00:00,Phosphate,0.01,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2015-02-07,11:00:00,Nitrate,0.01,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2015-02-07,11:00:00,Phosphate,0,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2015-04-11,11:00:00,Nitrate,0,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2015-04-11,11:00:00,Phosphate,0,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2015-05-16,11:00:00,Nitrate,0.01,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2015-05-16,11:00:00,Phosphate,0.02,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2015-06-13,11:00:00,Nitrate,0.01,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2015-06-13,11:00:00,Phosphate,0,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2015-07-11,11:00:00,Nitrate,0.03,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2015-07-11,11:00:00,Phosphate,0.01,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2015-08-01,11:00:00,Nitrate,0.01,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2015-08-01,11:00:00,Phosphate,0.01,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2015-09-12,11:00:00,Nitrate,0.01,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2015-09-12,11:00:00,Phosphate,0.02,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2016-01-09,11:00:00,Nitrate,0.03,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2016-01-09,11:00:00,Phosphate,0.01,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2016-02-06,11:00:00,Nitrate,0.08,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2016-02-06,11:00:00,Phosphate,0,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2016-03-05,11:00:00,Nitrate,0.1,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2016-03-05,11:00:00,Phosphate,0,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2016-04-02,11:00:00,Nitrate,0.01,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2016-04-02,11:00:00,Phosphate,0.01,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2016-05-14,11:00:00,Nitrate,0,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2016-05-14,11:00:00,Phosphate,0.02,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2016-06-04,11:00:00,Nitrate,0.03,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2016-06-04,11:00:00,Phosphate,0.01,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2016-07-09,11:00:00,Nitrate,0.01,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2016-07-09,11:00:00,Phosphate,0.02,mg/L,Delayed Sample Analysis,NA
VRW014,N. Fork Matilija,2016-11-05,10:28:00,Nitrate,0,mg/L,NA,NA
VRW014,N. Fork Matilija,2016-12-03,10:25:00,Nitrate,0.02,mg/L,NA,NA
VRW014,N. Fork Matilija,2017-05-06,10:24:00,Nitrate,0.21,mg/L,NA,NA
VRW014,N. Fork Matilija,2017-07-21,11:34:00,Nitrate,0.302,mg/L,NA,NA
VRW014,N. Fork Matilija,2017-08-10,09:00:00,Nitrate,0.282,mg/L,NA,NA
VRW014,N. Fork Matilija,2017-09-20,12:18:00,Nitrate,0.313,mg/L,NA,NA
VRW014,N. Fork Matilija,2017-10-23,08:37:00,Nitrate,0.317,mg/L,NA,NA
VRW014,N. Fork Matilija,2017-11-04,10:30:00,Nitrate,0.345,mg/L,NA,NA
VRW014,N. Fork Matilija,2017-12-29,09:00:00,Nitrate,0.29,mg/L,"Duplicate, After Thomas Fire, before rain",NA
VRW014,N. Fork Matilija,2017-12-29,09:00:00,Nitrate,0.296,mg/L,"After Thomas Fire, before rain",NA
VRW014,N. Fork Matilija,2018-02-03,10:50:00,Nitrate,2.04,mg/L,After Thomas Fire and first rain,NA
VRW014,N. Fork Matilija,2018-03-30,13:50:00,Nitrate,1.24,mg/L,NA,NA
VRW015,Matilija above dam,2001-07-14,10:45:00,Nitrate,0.03,mg/L,"nominal time, new site about 1.5 miles above dam",NA
VRW015,Matilija above dam,2001-07-14,10:45:00,Phosphate,0.06,mg/L,"nominal time, new site about 1.5 miles above dam",Pflag
VRW015,Matilija above dam,2001-08-12,12:00:00,Nitrate,0.01,mg/L,nominal time,NA
VRW015,Matilija above dam,2001-08-12,12:00:00,Phosphate,0.05,mg/L,nominal time,NA
VRW015,Matilija above dam,2001-09-08,NA,Nitrate,0,mg/L,NA,NA
VRW015,Matilija above dam,2001-09-08,NA,Phosphate,0.03,mg/L,NA,NA
VRW015,Matilija above dam,2001-10-14,12:45:00,Nitrate,0,mg/L,NA,NA
VRW015,Matilija above dam,2001-10-14,12:45:00,Phosphate,0.06,mg/L,NA,NA
VRW015,Matilija above dam,2001-11-03,11:45:00,Nitrate,0,mg/L,NA,NA
VRW015,Matilija above dam,2001-11-03,11:45:00,Phosphate,0.21,mg/L,NA,NA
VRW015,Matilija above dam,2001-12-02,13:25:00,Nitrate,0.02,mg/L,NA,NA
VRW015,Matilija above dam,2001-12-02,13:25:00,Phosphate,0.12,mg/L,NA,NA
VRW015,Matilija above dam,2002-02-10,10:30:00,Nitrate,0,mg/L,NA,NA
VRW015,Matilija above dam,2002-02-10,10:30:00,Phosphate,0.04,mg/L,NA,NA
VRW015,Matilija above dam,2002-04-06,12:50:00,Nitrate,0.04,mg/L,(DOC #698),NA
VRW015,Matilija above dam,2002-04-06,12:50:00,Phosphate,0.05,mg/L,(DOC #698),Pflag
VRW015,Matilija above dam,2002-05-05,13:00:00,Nitrate,0.02,mg/L,nominal time,NA
VRW015,Matilija above dam,2002-05-05,13:00:00,Phosphate,0.04,mg/L,nominal time,Pflag
VRW015,Matilija above dam,2002-06-01,12:00:00,Nitrate,0.01,mg/L,nominal time,NA
VRW015,Matilija above dam,2002-06-01,12:00:00,Phosphate,0.01,mg/L,nominal time,NA
VRW015,Matilija above dam,2002-07-06,12:05:00,Nitrate,0,mg/L,nominal time,NA
VRW015,Matilija above dam,2002-07-06,12:05:00,Phosphate,0.04,mg/L,nominal time,NA
VRW015,Matilija above dam,2002-08-03,10:00:00,Nitrate,0.01,mg/L,NA,NA
VRW015,Matilija above dam,2002-08-03,10:00:00,Phosphate,0.05,mg/L,NA,NA
VRW015,Matilija above dam,2002-09-07,12:10:00,Nitrate,0,mg/L,NA,NA
VRW015,Matilija above dam,2002-09-07,12:10:00,Phosphate,0.04,mg/L,NA,NA
VRW015,Matilija above dam,2002-10-05,12:10:00,Nitrate,0.01,mg/L,NA,NA
VRW015,Matilija above dam,2002-10-05,12:10:00,Phosphate,0.06,mg/L,NA,NA
VRW015,Matilija above dam,2002-11-02,11:45:00,Nitrate,0,mg/L,DOC sample,NA
VRW015,Matilija above dam,2002-11-02,11:45:00,Phosphate,0.04,mg/L,DOC sample,NA
VRW015,Matilija above dam,2002-12-07,13:30:00,Nitrate,0.02,mg/L,nominal time on bottle,NA
VRW015,Matilija above dam,2002-12-07,13:30:00,Phosphate,0.02,mg/L,nominal time on bottle,NA
VRW015,Matilija above dam,2003-01-11,13:20:00,Nitrate,0.02,mg/L,nominal time,NA
VRW015,Matilija above dam,2003-01-11,13:20:00,Phosphate,0.03,mg/L,nominal time,NA
VRW015,Matilija above dam,2003-02-01,12:00:00,Nitrate,0.02,mg/L,nominal time,NA
VRW015,Matilija above dam,2003-02-01,12:00:00,Phosphate,0.05,mg/L,nominal time,NA
VRW015,Matilija above dam,2003-03-01,10:53:00,Nitrate,0.01,mg/L,actual time,NA
VRW015,Matilija above dam,2003-03-01,10:53:00,Phosphate,0.04,mg/L,actual time,NA
VRW015,Matilija above dam,2003-04-05,10:30:00,Nitrate,0.01,mg/L,actual time,NA
VRW015,Matilija above dam,2003-04-05,10:30:00,Phosphate,0.04,mg/L,actual time,NA
VRW015,Matilija above dam,2003-05-03,NA,Nitrate,0.05,mg/L,time noted on bottle,NA
VRW015,Matilija above dam,2003-05-03,NA,Phosphate,0.03,mg/L,time noted on bottle,Pflag
VRW015,Matilija above dam,2003-06-07,12:10:00,Nitrate,0,mg/L,nominal time,NA
VRW015,Matilija above dam,2003-06-07,12:10:00,Phosphate,0.03,mg/L,nominal time,NA
VRW015,Matilija above dam,2003-07-12,13:10:00,Nitrate,0,mg/L,nominal time,NA
VRW015,Matilija above dam,2003-07-12,13:10:00,Phosphate,0.05,mg/L,nominal time,NA
VRW015,Matilija above dam,2003-08-02,12:10:00,Nitrate,0.01,mg/L,nominal time,NA
VRW015,Matilija above dam,2003-08-02,12:10:00,Phosphate,0.03,mg/L,nominal time,NA
VRW015,Matilija above dam,2003-09-06,12:05:00,Nitrate,0,mg/L,nominal time,NA
VRW015,Matilija above dam,2003-09-06,12:05:00,Phosphate,0.04,mg/L,nominal time,NA
VRW015,Matilija above dam,2003-10-04,12:07:00,Nitrate,0,mg/L,nominal time,NA
VRW015,Matilija above dam,2003-10-04,12:07:00,Phosphate,0.03,mg/L,nominal time,NA
